"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
19991487,"08/10/2022 05:25:49 AM","08/10/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories",,,,,"922-10480-2812","2812","10480","NO","CA0190042","COMPTON",,,1
19991238,"08/09/2022 08:03:26 PM","08/09/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.",,,,,"922-10470-2851","2851","10470","NO","CA0190042","COMPTON",,,2
19992718,"08/11/2022 10:57:31 AM","08/11/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses",,,,,"922-10545-2826","2826","10545","NO","CA0190042","COMPTON",,,2
19988808,"08/07/2022 01:40:00 PM","08/07/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","16400 ORANGE AVE, PARAMOUNT, CA","16400 ORANGE AVE","PARAMOUNT",,"922-15588-1366","1366","15588","NO","CA0190013","LAKEWOOD",-118.177,33.885,1
19993371,"08/11/2022 11:23:14 PM","08/11/2022","VANDALISM","263","VANDALISM FELONY",,,,,"922-10581-2872","2872","10581","NO","CA0190042","COMPTON",,,2
20008300,"08/28/2022 03:30:00 AM","08/28/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","1900 MARENGO ST, LOS ANGELES, CA 90033","1900 MARENGO ST","LOS ANGELES","90033","922-01135-8547","8547","01135","NO","CA01900F4","COUNTY SERVICES BUR",-118.208,34.057,2
19993385,"08/11/2022 11:48:28 PM","08/11/2022","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","600 W RAYMOND ST, COMPTON, CA","600 W RAYMOND ST","COMPTON",,"922-10583-2836","2836","10583","NO","CA0190042","COMPTON",-118.235,33.886,2
19988816,"08/07/2022 01:35:00 PM","08/07/2022","BURGLARY","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","14200 BELLFLOWER BLVD, BELLFLOWER, CA","14200 BELLFLOWER BLVD","BELLFLOWER",,"922-15589-1332","1332","15589","NO","CA0190013","LAKEWOOD",-118.125,33.902,1
19992480,"08/11/2022 02:45:00 AM","08/11/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","44000 SIERRA HWY, LANCASTER, CA","44000 SIERRA HWY","LANCASTER",,"922-13857-1123","1123","13857","NO","CA0190024","LANCASTER",-118.134,34.683,2
20001517,"08/21/2022 05:47:36 AM","08/21/2022","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","110 FWY AND CARSON ST, CARSON, CA","110 FWY AND CARSON ST","CARSON",,"922-08445-1617","1617","08445","NO","CA0190016","CARSON",-118.286,33.831,2
19988855,"08/06/2022 11:00:00 PM","08/07/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","17800 LAKEWOOD BLVD, BELLFLOWER, CA","17800 LAKEWOOD BLVD","BELLFLOWER",,"922-15594-1335","1335","15594","NO","CA0190013","LAKEWOOD",-118.142,33.87,2
20002425,"08/22/2022 12:31:00 AM","08/22/2022","GRAND THEFT AUTO","092","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","21500 S MAIN ST, CARSON, CA 90745","21500 S MAIN ST","CARSON","90745","922-08488-1618","1618","08488","NO","CA0190016","CARSON",-118.278,33.833,1
19994595,"08/13/2022 12:10:30 PM","08/13/2022","AGGRAVATED ASSAULT","050","ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE",,,,,"022-10655-2814","2814","10655","NO","CA0190042","COMPTON",,,1
19998081,"08/17/2022 11:20:00 AM","08/17/2022","ROBBERY","048","ROBBERY, STRONG-ARM: Carjacking","12600 STUDEBAKER RD, NORWALK, CA","12600 STUDEBAKER RD","NORWALK",,"022-09745-0453","0453","09745","NO","CA0190004","NORWALK",-118.099,33.916,1
19989030,"08/07/2022 05:06:00 PM","08/07/2022","ROBBERY","047","ROBBERY, STRONG-ARM: Other","9300 ARTESIA BLVD, BELLFLOWER, CA","9300 ARTESIA BLVD","BELLFLOWER",,"922-15606-1335","1335","15606","NO","CA0190013","LAKEWOOD",-118.134,33.874,1
20008742,"08/28/2022 05:45:00 PM","08/28/2022","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","6400 OLYMPIC BLVD, EAST LOS ANGELES, CA","6400 OLYMPIC BLVD","EAST LOS ANGELES",,"022-12921-0287","0287","12921","YES","CA0190002","EAST LOS ANGELES",-118.134,34.011,1
19993495,"08/11/2022 11:30:00 PM","08/12/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","9000 ARCADIA AVE, SAN GABRIEL, CA 91775","9000 ARCADIA AVE","SAN GABRIEL","91775","022-09144-0588","0588","09144","NO","CA0190005","TEMPLE",-118.072,34.125,2
19989310,"08/06/2022 07:30:00 PM","08/08/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","MIDWAY ST AND WOODRUFF AVE, BELLFLOWER, CA","MIDWAY ST AND WOODRUFF AVE","BELLFLOWER",,"922-15625-1333","1333","15625","NO","CA0190013","LAKEWOOD",-118.117,33.883,1
19989443,"08/08/2022 03:51:00 AM","08/08/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","12100 CARSON ST, HAWAIIAN GARDENS, CA","12100 CARSON ST","HAWAIIAN GARDENS",,"922-15632-1352","1352","15632","NO","CA0190013","LAKEWOOD",-118.074,33.831,1
19989444,"08/08/2022 04:37:00 AM","08/08/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","10200 ARTESIA BLVD, BELLFLOWER, CA","10200 ARTESIA BLVD","BELLFLOWER",,"922-15633-1336","1336","15633","NO","CA0190013","LAKEWOOD",-118.116,33.873,1
19992831,"08/11/2022 12:36:52 PM","08/11/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","200 E COMPTON BLVD, COMPTON, CA","200 E COMPTON BLVD","COMPTON",,"922-10554-2840","2840","10554","NO","CA0190042","COMPTON",-118.221,33.895,2
19989553,"08/05/2022 09:29:30 PM","08/08/2022","BURGLARY","062","BURGLARY, RESIDENCE: Night, Entry No Force","9200 FLORA VISTA ST, BELLFLOWER, CA","9200 FLORA VISTA ST","BELLFLOWER",,"922-15636-1332","1332","15636","NO","CA0190013","LAKEWOOD",-118.137,33.892,1
19989651,"08/07/2022 12:20:00 PM","08/08/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","11900 176TH ST, ARTESIA, CA","11900 176TH ST","ARTESIA",,"922-15642-1348","1348","15642","NO","CA0190013","LAKEWOOD",-118.08,33.871,1
19992368,"08/10/2022 10:20:39 PM","08/10/2022","VANDALISM","261","VANDALISM MISD","4200 LOST HILLS RD, CALABASAS, CA","4200 LOST HILLS RD","CALABASAS",,"922-04489-2242","2242","04489","NO","CA0190022","MALIBU/LOST HILLS",-118.705,34.137,2
19989722,"08/08/2022 12:28:00 AM","08/08/2022","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","14300 BELLFLOWER BLVD, BELLFLOWER, CA","14300 BELLFLOWER BLVD","BELLFLOWER",,"922-15646-1332","1332","15646","NO","CA0190013","LAKEWOOD",-118.124,33.901,1
19992490,"08/11/2022 02:25:00 AM","08/11/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","6100 SULTANA AVE, TEMPLE CITY, CA 91780","6100 SULTANA AVE","TEMPLE CITY","91780","022-09101-0521","0521","09101","NO","CA0190005","TEMPLE",-118.072,34.11,2
19992941,"08/07/2022 03:32:00 PM","08/11/2022","FORGERY","103","WORTHLESS DOCUMENTS/FORGERY: Forgery - Checks/Money Orders","8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90069","8900 SANTA MONICA BLVD","WEST HOLLYWOOD","90069","922-05063-0977","0977","05063","NO","CA0190009","WEST HOLLYWOOD",-118.385,34.084,2
19992407,"08/10/2022 11:35:00 PM","08/10/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","SOLEDAD CANYON RD AND RAILROAD AVE, SANTA CLARITA, CA","SOLEDAD CANYON RD AND RAILROAD AVE","SANTA CLARITA",,"922-11198-0610","0610","11198","NO","CA0190006","SANTA CLARITA VALLEY",,,2
19993734,"08/12/2022 09:08:00 AM","08/12/2022","BURGLARY","064","BURGLARY, RESIDENCE: Day, Entry By Force","5400 ROCK CASTER DR, LA CANADA FLINTRIDGE, CA 91011","5400 ROCK CASTER DR","LA CANADA FLINTRIDGE","91011","922-01533-1260","1260","01533","NO","CA0190012","CRESCENTA VALLEY",-118.225,34.233,1
19993744,"08/12/2022 10:32:30 AM","08/12/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","700 SAN GABRIEL BLVD, SOUTH SAN GABRIEL, CA 91770","700 SAN GABRIEL BLVD","SOUTH SAN GABRIEL","91770","922-09163-0572","0572","09163","NO","CA0190005","TEMPLE",-118.079,34.038,1
20001403,"08/20/2022 10:18:00 PM","08/20/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","500 E BAYPORT ST, CARSON, CA","500 E BAYPORT ST","CARSON",,"922-08435-1624","1624","08435","NO","CA0190016","CARSON",-118.265,33.814,2
20001068,"08/19/2022 01:51:00 PM","08/20/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","5200 SERENO DR, TEMPLE CITY, CA 91780","5200 SERENO DR","TEMPLE CITY","91780","922-09498-0524","0524","09498","NO","CA0190005","TEMPLE",-118.071,34.095,1
19993739,"08/12/2022 11:16:00 AM","08/12/2022","AGGRAVATED ASSAULT","050","ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","1300 KAYFORD AVE, S EL MONTE, CA 91733","1300 KAYFORD AVE","S EL MONTE","91733","022-09162-0561","0561","09162","NO","CA0190005","TEMPLE",-118.052,34.044,1
19990283,"08/08/2022 07:15:00 PM","08/08/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","10900 FIRESTONE BLVD, NORWALK, CA 90650","10900 FIRESTONE BLVD","NORWALK","90650","922-09323-0453","0453","09323","NO","CA0190004","NORWALK",-118.1,33.923,1
19986439,"08/05/2022 04:50:00 AM","08/05/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","900 E AVENUE Q-12, PALMDALE, CA","900 E AVENUE Q-12","PALMDALE",,"922-10231-2610","2610","10231","NO","CA01900W9","PALMDALE",-118.113,34.575,1
19996087,"08/15/2022 02:00:00 AM","08/15/2022","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","27800 SPRUCE CREEK CIR, VALENCIA, CA","27800 SPRUCE CREEK CIR","VALENCIA",,"922-11437-0642","0642","11437","NO","CA0190006","SANTA CLARITA VALLEY",-118.537,34.458,1
20000051,"08/19/2022 07:34:00 AM","08/19/2022","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","922-01601-5640","5640","01601","NO","CA0190087","NORTH COUNTY CORRECTIONAL FAC.",-118.613,34.45,2
19999781,"08/18/2022 11:42:00 PM","08/19/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","922-00337-5630","5630","00337","NO","CA0190030","PDC - NORTH",-118.613,34.45,2
20002137,"08/22/2022 04:52:00 AM","08/22/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","LOWER AZUSA RD AND HALLOWELL AVE, TEMPLE CITY, CA","LOWER AZUSA RD AND HALLOWELL AVE","TEMPLE CITY",,"922-09550-0524","0524","09550","NO","CA0190005","TEMPLE",-118.041,34.091,2
19991556,"08/10/2022 07:00:00 AM","08/10/2022","AGGRAVATED ASSAULT","052","ASSAULT, AGGRAVATED: ADW - KNIFE","29600 AGOURA RD, AGOURA HILLS, CA 91301","29600 AGOURA RD","AGOURA HILLS","91301","022-04473-2224","2224","04473","NO","CA0190022","MALIBU/LOST HILLS",-118.77,34.145,1
19995116,"08/14/2022 03:40:00 AM","08/14/2022","DRUNK DRIVING VEHICLE / BOAT","241","DRUNK DRIVING - VEHICLE/BOAT: Alcohol/Drugs (Injury/Death), Felony","APRILIA AVE AND APRA ST, COMPTON, CA","APRILIA AVE AND APRA ST","COMPTON",,"922-10681-2837","2837","10681","NO","CA0190042","COMPTON",,,2
20010922,"08/31/2022 05:06:00 AM","08/31/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012","922-01913-5120","5120","01913","NO","CA0190026","INMATE RECEPTION CENTR",-118.231,34.059,2
20001375,"08/20/2022 09:41:00 PM","08/20/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.",,,,,"922-02573-5100","5100","02573","NO","CA0190058","MEN'S CENTRAL JAIL",,,2
20000481,"08/19/2022 06:05:00 PM","08/19/2022","NARCOTICS","189","NARCOTICS: Marijuana Misdemeanors (Less Than 1 oz)","BONITA AVE AND WALNUT AVE, SAN DIMAS, CA 91773","BONITA AVE AND WALNUT AVE","SAN DIMAS","91773","922-04019-0815","0815","04019","NO","CA0190008","SAN DIMAS",-117.802,34.106,2
20010056,"08/29/2022 09:30:00 AM","08/30/2022","LARCENY THEFT","387","THEFT, PETTY: From Bldgs (Church, School, Restaurant)","1100 FULLER AVE, WEST HOLLYWOOD, CA 90048","1100 FULLER AVE","WEST HOLLYWOOD","90048","922-05477-0973","0973","05477","NO","CA0190009","WEST HOLLYWOOD",-118.35,34.091,1
19996443,"08/15/2022 07:40:42 PM","08/15/2022","VANDALISM","263","VANDALISM FELONY","17700 S AVALON BLVD, CARSON, CA 90745","17700 S AVALON BLVD","CARSON","90745","922-08227-1630","1630","08227","NO","CA0190016","CARSON",-118.267,33.867,2
20005892,"08/25/2022 12:45:00 AM","08/25/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","12300 DEL AMO BLVD, LAKEWOOD, CA 90715","12300 DEL AMO BLVD","LAKEWOOD","90715","922-16818-1328","1328","16818","NO","CA0190013","LAKEWOOD",-118.069,33.844,1
20006160,"08/17/2022 10:30:00 PM","08/25/2022","GRAND THEFT AUTO","097","GRAND THEFT VEHICLE (GTA): Other Veh (Snowmobile, Golf Cart, Etc)","14000 ORANGE AVE, PARAMOUNT, CA 90723","14000 ORANGE AVE","PARAMOUNT","90723","922-16835-1360","1360","16835","NO","CA0190013","LAKEWOOD",-118.176,33.907,1
19995723,"08/15/2022 05:25:30 AM","08/15/2022","VANDALISM","263","VANDALISM FELONY","10900 FIRESTONE BLVD, NORWALK, CA","10900 FIRESTONE BLVD","NORWALK",,"922-09628-0451","0451","09628","NO","CA0190004","NORWALK",-118.1,33.923,2
20001196,"08/20/2022 05:00:00 PM","08/20/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","DIVISION ST AND AVENUE J, LANCASTER, CA","DIVISION ST AND AVENUE J","LANCASTER",,"922-14481-1132","1132","14481","NO","CA0190024","LANCASTER",-118.13,34.689,2
19993971,"08/12/2022 02:40:00 PM","08/12/2022","BURGLARY","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","27100 SIERRA HWY, CANYON COUNTRY, CA 91351","27100 SIERRA HWY","CANYON COUNTRY","91351","922-11303-0617","0617","11303","NO","CA0190006","SANTA CLARITA VALLEY",-118.461,34.408,1
19994013,"08/12/2022 04:30:00 PM","08/12/2022","ROBBERY","037","ROBBERY, WEAPON: Other","11500 FIRESTONE BLVD, NORWALK, CA 90650","11500 FIRESTONE BLVD","NORWALK","90650","922-09519-0453","0453","09519","NO","CA0190004","NORWALK",-118.087,33.916,1
19994590,"08/12/2022 12:45:00 PM","08/13/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","27800 CAMP PLENTY RD, CANYON COUNTRY, CA 91351","27800 CAMP PLENTY RD","CANYON COUNTRY","91351","922-11343-0611","0611","11343","NO","CA0190006","SANTA CLARITA VALLEY",-118.476,34.428,1
19994756,"08/10/2022 10:15:00 PM","08/13/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","28300 BERYLWOOD PL, VALENCIA, CA","28300 BERYLWOOD PL","VALENCIA",,"922-11360-0642","0642","11360","NO","CA0190006","SANTA CLARITA VALLEY",-118.545,34.465,1
19986932,"07/29/2022 12:00:00 AM","08/05/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","4500 W 62ND ST, LOS ANGELES, CA 90056","4500 W 62ND ST","LOS ANGELES","90056","922-01748-2767","2767","01748","NO","CA0190065","MARINA DEL REY",-118.357,33.983,1
19991159,"08/08/2022 08:30:00 AM","08/09/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2100 E AVENUE J-8, LANCASTER, CA","2100 E AVENUE J-8","LANCASTER",,"922-13770-1137","1137","13770","NO","CA0190024","LANCASTER",-118.17,34.682,1
19989340,"08/08/2022 01:15:00 AM","08/08/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","1500 LACEWOOD DR, BASSETT, CA","1500 LACEWOOD DR","BASSETT",,"922-08728-1461","1461","08728","NO","CA0190014","INDUSTRY",-118.015,34.035,1
19990080,"10/11/2020 11:59:30 PM","08/08/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","37600 53RD ST E, PALMDALE, CA 93550","37600 53RD ST E","PALMDALE","93550","922-10373-2607","2607","10373","NO","CA01900W9","PALMDALE",-118.035,34.566,2
19988919,"08/07/2022 01:00:00 PM","08/07/2022","FELONIES MISCELLANEOUS","339","FELONIES, MISCELLANEOUS: All Other Felonies","4900 PACIFIC AVE, PALMDALE, CA","4900 PACIFIC AVE","PALMDALE",,"922-10330-2608","2608","10330","NO","CA01900W9","PALMDALE",,,2
19993624,"06/09/2022 09:38:47 AM","08/12/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","18800 VIA PRINCESSA, CANYON COUNTRY, CA","18800 VIA PRINCESSA","CANYON COUNTRY",,"922-11280-0617","0617","11280","NO","CA0190006","SANTA CLARITA VALLEY",-118.465,34.405,2
19993771,"08/12/2022 12:23:57 PM","08/12/2022","FELONIES MISCELLANEOUS","339","FELONIES, MISCELLANEOUS: All Other Felonies","17500 SIERRA HWY, CANYON COUNTRY, CA","17500 SIERRA HWY","CANYON COUNTRY",,"922-11288-0631","0631","11288","NO","CA0190006","SANTA CLARITA VALLEY",-118.443,34.43,2
20000184,"08/10/2022 12:00:00 PM","08/19/2022","OFFENSES AGAINST FAMILY","178","DEPENDENT ADULT ABUSE: MENTAL, PHYSICAL, FUDUCIARY","5900 GALLUP ST, LAKEWOOD, CA 90712","5900 GALLUP ST","LAKEWOOD","90712","022-16388-1324","1324","16388","NO","CA0190013","LAKEWOOD",-118.115,33.837,2
19992996,"08/11/2022 02:56:00 PM","08/11/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","5000 HARDWICK ST, LAKEWOOD, CA 90712","5000 HARDWICK ST","LAKEWOOD","90712","922-15867-1329","1329","15867","NO","CA0190013","LAKEWOOD",-118.134,33.848,1
19997055,"08/16/2022 09:00:00 AM","08/16/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","922-01571-5640","5640","01571","NO","CA0190087","NORTH COUNTY CORRECTIONAL FAC.",-118.613,34.45,2
19986695,"08/02/2022 09:00:00 AM","08/05/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","500 CEMETERY RD, AVALON, CA 90704","500 CEMETERY RD","AVALON","90704","922-00255-1811","1811","00255","NO","CA0190018","AVALON",,,1
19992287,"08/10/2022 08:21:00 PM","08/10/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","12TH ST E AND PALMDALE BLVD, PALMDALE, CA 93550","12TH ST E AND PALMDALE BLVD","PALMDALE","93550","922-10526-2610","2610","10526","NO","CA01900W9","PALMDALE",-118.107,34.579,2
19996794,"08/16/2022 12:30:00 AM","08/16/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","14500 EADBROOK DR, HACIENDA HEIGHTS, CA 91745","14500 EADBROOK DR","HACIENDA HEIGHTS","91745","922-09043-1477","1477","09043","NO","CA0190014","INDUSTRY",-117.996,34.007,1
19988540,"08/07/2022 05:57:00 AM","08/07/2022","BURGLARY","074","BURGLARY, OTHER STRUCTURE: Day, Entry By Force","9200 VALLEY BLVD, ROSEMEAD, CA 91770","9200 VALLEY BLVD","ROSEMEAD","91770","922-08968-0531","0531","08968","NO","CA0190005","TEMPLE",-118.068,34.08,1
19995529,"08/13/2022 09:19:00 PM","08/14/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","8900 VALLEY BLVD, ROSEMEAD, CA 91770","8900 VALLEY BLVD","ROSEMEAD","91770","922-09251-0530","0530","09251","NO","CA0190005","TEMPLE",-118.074,34.08,1
19996069,"08/15/2022 09:30:00 AM","08/15/2022","VANDALISM","263","VANDALISM FELONY","600 MARIPOSA ST, ALTADENA, CA 91001","600 MARIPOSA ST","ALTADENA","91001","922-02007-0771","0771","02007","NO","CA0190007","ALTADENA",-118.16,34.196,2
19992445,"08/10/2022 10:00:00 PM","08/11/2022","SEX OFFENSES MISDEMEANORS","130","SEX MISDEMEANORS: Indecent Exposure","500 E AVENUE Q-1, PALMDALE, CA 93550","500 E AVENUE Q-1","PALMDALE","93550","022-10538-2611","2611","10538","NO","CA01900W9","PALMDALE",-118.12,34.586,2
19992461,"08/11/2022 01:51:28 AM","08/11/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","3500 58TH, MAYWOOD, CA","3500 58TH","MAYWOOD",,"922-11921-0250","0250","11921","NO","CA0190002","EAST LOS ANGELES",-118.201,33.989,1
19997179,"08/06/2022 06:00:00 AM","08/16/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","4900 ROCKVALLEY RD, RANCHO PALOS VERDES, CA 90275","4900 ROCKVALLEY RD","RANCHO PALOS VERDES","90275","922-02734-1731","1731","02734","NO","CA0190017","LOMITA",-118.366,33.784,1
19996539,"08/15/2022 04:00:00 PM","08/15/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","18000 SEINE AVE, ARTESIA, CA 90701","18000 SEINE AVE","ARTESIA","90701","922-16123-1348","1348","16123","NO","CA0190013","LAKEWOOD",-118.079,33.867,1
19998665,"08/17/2022 09:05:00 PM","08/17/2022","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","9000 WASHINGTON BLVD, PICO RIVERA, CA","9000 WASHINGTON BLVD","PICO RIVERA",,"922-05053-1517","1517","05053","NO","CA0190015","PICO RIVERA",-118.095,33.982,2
19988260,"08/06/2022 10:15:00 PM","08/06/2022","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","4000 LAYMAN AVE, PICO RIVERA, CA 90660","4000 LAYMAN AVE","PICO RIVERA","90660","922-04778-1511","1511","04778","NO","CA0190015","PICO RIVERA",-118.077,34.015,2
19989106,"08/07/2022 07:48:53 PM","08/07/2022","VANDALISM","263","VANDALISM FELONY","4800 OLYMPIC BLVD, LOS ANGELES, CA 90022","4800 OLYMPIC BLVD","LOS ANGELES","90022","922-11709-0284","0284","11709","NO","CA0190002","EAST LOS ANGELES",-118.165,34.017,2
19996352,"08/15/2022 04:10:00 PM","08/15/2022","GRAND THEFT AUTO","092","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","1100 9TH AVE, HACIENDA HEIGHTS, CA","1100 9TH AVE","HACIENDA HEIGHTS",,"922-09022-1478","1478","09022","NO","CA0190014","INDUSTRY",-117.98,34.015,1
19997450,"08/12/2022 11:30:00 PM","08/16/2022","ROBBERY","047","ROBBERY, STRONG-ARM: Other","DURFEE AVE AND ROSEMEAD BLVD, SOUTH EL MONTE, CA 91733","DURFEE AVE AND ROSEMEAD BLVD","SOUTH EL MONTE","91733","022-09339-0575","0575","09339","NO","CA0190005","TEMPLE",-118.067,34.028,1
20009041,"08/29/2022 08:29:00 AM","08/29/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","PEARBLOSSOM HWY AND 60TH ST E, PALMDALE, CA","PEARBLOSSOM HWY AND 60TH ST E","PALMDALE",,"922-11542-2607","2607","11542","NO","CA01900W9","PALMDALE",-118.023,34.538,2
20005974,"08/25/2022 09:45:00 AM","08/25/2022","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","9400 WOODRUFF AVE, TEMPLE CITY, CA 91780","9400 WOODRUFF AVE","TEMPLE CITY","91780","022-09679-0521","0521","09679","NO","CA0190005","TEMPLE",-118.066,34.107,1
19999924,"08/19/2022 05:20:00 AM","08/19/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","DON JULIAN RD AND W PARRIOTT PL, CITY OF INDUSTRY, CA 91744","DON JULIAN RD AND W PARRIOTT PL","CITY OF INDUSTRY","91744","922-09159-1414","1414","09159","NO","CA0190014","INDUSTRY",-117.961,34.017,2
